Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Tajikistan,TJK,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5
Tajikistan,TJK,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,2.5,2.5,3,3,3,3,3,3
Tajikistan,TJK,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3
Tajikistan,TJK,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.5,3.5,3.5,3.2,3.166666667,3.166666667,3.166666667,3.166666667,3,3
Tajikistan,TJK,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,3.5,4,4,4
Tajikistan,TJK,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2,2,2,2,2.5,2.5,2.5,2.5
Tajikistan,TJK,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.341666667,3.341666667,3.241666667,3.2,3.191666667,3.258333333,3.35,3.375,3.308333333,3.18333
Tanzania,TZA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4,4,3.5,3.5,3.5,4,4
Tanzania,TZA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tanzania,TZA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4,4,4,4,4,4,4,4
Tanzania,TZA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.5,4.5,4.333333333,4.3,4.333333333,4.166666667,4.166666667,4.166666667,4,4
Tanzania,TZA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,3,4,4,4,4,4,4,4,4
Tanzania,TZA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4,4,4,4,4,4,4,4,4
Tanzania,TZA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,3.5,4,4,4,4,4,4,4
Tanzania,TZA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5,4.5,4.5,4.5,4.5,4,4,4,3.5,3.5
Tanzania,TZA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tanzania,TZA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,5,5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Tanzania,TZA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.8,3.8,3.8,3.7,3.7,3.7,3.5,3.7,3.8,3.8
Tanzania,TZA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3.5,3.5,3.5
Tanzania,TZA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tanzania,TZA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.8,3.8,3.7,3.5,3.5,3.3,3.3,3.3,3.4,3.4
Tanzania,TZA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,4.5,4.5,4,3.5,3.5,3.5,3,3,3.5,3.5
Tanzania,TZA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3
Tanzania,TZA,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,2.5,3.5,3.5,3.5,4,3.5,4,4,4
Tanzania,TZA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.666666667,3.7,3.666666667,3.8,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.83333
Tanzania,TZA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,3.5,4,4,4,4,4,4,4,4
Tanzania,TZA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3.5,3.5,3,3,2.5,3,3,3,3
Tanzania,TZA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.941666667,3.941666667,3.875,3.8,3.841666667,3.75,3.7,3.75,3.758333333,3.75833
Timor-Leste,TMP,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,2.5,2.5,2.5,2.5,3,3,3,3,3
Timor-Leste,TMP,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2
Timor-Leste,TMP,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,3.5,3.5,3.5,3.5,4,4.5,4.5,4.5,4.5
Timor-Leste,TMP,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,3,3,3,3.333333333,3.5,3.833333333,3.833333333,3.833333333,3.83333
Timor-Leste,TMP,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,3,3,3,3,3,3,3,3,3
Timor-Leste,TMP,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,3,3,3,3,3,3.5,3.5,3.5,3.5
Timor-Leste,TMP,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Timor-Leste,TMP,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5
Timor-Leste,TMP,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Timor-Leste,TMP,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,2.5,2.5,2.5,3,3,3.5,3.5,3.5,3.5
Timor-Leste,TMP,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,2.6,2.7,2.7,2.8,2.9,2.9,2.9,2.9,2.9
Timor-Leste,TMP,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,2,2.5,2.5,2.5,2.5,2,2,2,2
Timor-Leste,TMP,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,1.5,1.5,2,2,2,2,2,2,2
Timor-Leste,TMP,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,2.6,2.6,2.7,2.7,2.7,2.5,2.5,2.5,2.5
Timor-Leste,TMP,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,3,3,3,3,3,3,3,3,3
Timor-Leste,TMP,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,2.5,2.5,2.5,2.5,2.5,2,2,2,3
Timor-Leste,TMP,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,,2.5,2,2,2.5,2.5,2.5,2.5,2.5,2.5
Timor-Leste,TMP,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,2.5,2.5,2.8,2.833333333,2.833333333,2.833333333,2.833333333,3,3
Timor-Leste,TMP,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,3.5,3.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Timor-Leste,TMP,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,3,3,3,3,3,2.5,2.5,2.5,2.5
Timor-Leste,TMP,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,2.675,2.7,2.8,2.916666667,2.983333333,3.016666667,3.016666667,3.058333333,3.05833
Togo,TGO,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3,3,3,3,3,3,3.5,3.5,3.5,3.5
Togo,TGO,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3,3,3,2.5,3,3,3
Togo,TGO,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,1.5,1.5,1.5,2,2.5,3,3,2.5,2.5,2.5
Togo,TGO,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2,2,2.166666667,2.7,2.833333333,3,3.166666667,3,3,3
Togo,TGO,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,2.5,2.5,2.5,2.5,3,3,3,3,3,3
Togo,TGO,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,2,2,2,2,2,2.5,3,3,3.5,3.5
Togo,TGO,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Togo,TGO,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,2,2,2.5,3,3,3,3,2.5,2.5,2.5
Togo,TGO,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3,3,3,3,3,3,3,3,3,3
Togo,TGO,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,2.5,2.5,2.5,3,3,3,3.5,4,4,4
Togo,TGO,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2.6,2.6,2.6,2.7,2.7,2.8,3,3,3.1,3.2
Togo,TGO,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3
Togo,TGO,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,3,2.5,2.5,2.5
Togo,TGO,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.2,2.2,2.2,2.2,2.4,2.6,2.8,2.7,2.6,2.6
Togo,TGO,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2,2,2,2,2.5,3,3,3,2.5,2.5
Togo,TGO,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2,2,2,2,2,2,2.5,2.5,2.5,2.5
Togo,TGO,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,2.5,2.5,2.5,3,3,3,3,3,3,3
Togo,TGO,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.166666667,3.166666667,3.166666667,3.2,3.166666667,3.166666667,3,3.166666667,3.166666667,3.16667
Togo,TGO,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,4,4,4,4
Togo,TGO,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2,2,2,2.5,2.5,2.5,2.5,2.5
Togo,TGO,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.491666667,2.491666667,2.533333333,2.7,2.775,2.891666667,2.991666667,2.966666667,2.966666667,2.99167
Tonga,TON,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4,4,4,4,4,4,4
Tonga,TON,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3,3,3,3,3,3,3
Tonga,TON,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.5,3,3,3,3,2.5,2.5,2.5,3,3.5
Tonga,TON,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2.833333333,2.666666667,2.833333333,3,3,2.833333333,3.166666667,3.166666667,3.333333333,3.5
Tonga,TON,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3,4,4.5,4,4,4,4
Tonga,TON,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,4,4,4,4,4,4
Tonga,TON,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3,3
Tonga,TON,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,2,2,2.5,3,3,3,3.5,3.5,3.5,3.5
Tonga,TON,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,2.5,2.5,2.5,3,3,3,3,3,3,3
Tonga,TON,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3,3,3,3,3,3,3.5,3.5,3.5,3.5
Tonga,TON,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.2,3.2,3.2,3.3,3.4,3.4,3.2,3.3,3.3,3.3
Tonga,TON,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3,3,3,3,3,3,3,3,3
Tonga,TON,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4
Tonga,TON,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.7,2.7,2.9,3.3,3.6,3.8,3.7,3.7,3.7,3.7
Tonga,TON,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.5,2.5,2.5,3,3.5,3.5,3.5,3.5,3.5,3.5
Tonga,TON,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tonga,TON,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,2,2.5,2.5,2.5
Tonga,TON,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3,3,3.166666667,3.2,3.833333333,3.833333333,3.666666667,3.666666667,3.5,3.5
Tonga,TON,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3,3,3.5,3.5,5,5,4.5,4.5,4.5,4.5
Tonga,TON,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tonga,TON,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.933333333,2.891666667,3.025,3.2,3.458333333,3.466666667,3.433333333,3.458333333,3.458333333,3.5
Tuvalu,TUV,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,3,3,3
Tuvalu,TUV,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,2.5,2.5,2.5
Tuvalu,TUV,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,2,2,2
Tuvalu,TUV,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,2.5,2.5,2.5
Tuvalu,TUV,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,3,3,3
Tuvalu,TUV,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,3,3,3
Tuvalu,TUV,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,2.5,2.5,2.5
Tuvalu,TUV,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,2.5,2.5,2.5
Tuvalu,TUV,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,3,3,3
Tuvalu,TUV,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,3,3,3
Tuvalu,TUV,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,2.9,2.9,2.9
Tuvalu,TUV,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,3,3,3
Tuvalu,TUV,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,3.5,3.5,3.5
Tuvalu,TUV,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,3,3,3.1
Tuvalu,TUV,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,3,3,3
Tuvalu,TUV,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,2.5,2.5,3
Tuvalu,TUV,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,2.5,2.5,2.5
Tuvalu,TUV,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,2.666666667,2.666666667,2.66667
Tuvalu,TUV,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,3,3,3
Tuvalu,TUV,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,3,3,3.5
Tuvalu,TUV,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,,,,,,,2.766666667,2.766666667,2.79167
Uganda,UGA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4,4,3.5,4,4,4,4
Uganda,UGA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,4,4,4,4,4,4,4,4,4,4
Uganda,UGA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Uganda,UGA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.5,4.5,4.5,4.5,4.5,4.333333333,4.166666667,4.166666667,4.166666667,4.16667
Uganda,UGA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4.5,4.5,4.5,4,4,4,4,4,4,4
Uganda,UGA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4
Uganda,UGA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4
Uganda,UGA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.7,3.7
Uganda,UGA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,4,4,4,4,4,4,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3,3.3,3.3,3.4,3.3,3.2,3.2,3,3,3.1
Uganda,UGA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,4,4,4,4,4,3.5,3.5,3,3,3.5
Uganda,UGA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3
Uganda,UGA,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.833333333,3.833333333,3.833333333,3.8,3.833333333,3.833333333,4,4,4,4
Uganda,UGA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,4.5,4.5,4.5,4.5
Uganda,UGA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,2.5,2.5,2.5,2,2,2
Uganda,UGA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.883333333,3.883333333,3.883333333,3.9,3.858333333,3.766666667,3.766666667,3.716666667,3.716666667,3.74167
Uzbekistan,UZB,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4,4,4,4,4,4,4
Uzbekistan,UZB,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,2.5,2.5,3,3,3,3,3,3,3,3
Uzbekistan,UZB,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4,4,4,4,4,4,4,4
Uzbekistan,UZB,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.5,3.5,3.666666667,4,4,4,4,4,4,4
Uzbekistan,UZB,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uzbekistan,UZB,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,3.5,4,4,4,4,3.5
Uzbekistan,UZB,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5,2.5,2.5,3,3,3,3,3,3,3
Uzbekistan,UZB,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3.5,3.5,4,4,4,4,4,4,4
Uzbekistan,UZB,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,4,4,4,4,4,4,4,4
Uzbekistan,UZB,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3,3,3.5,4,4,4,4,4,4,4
Uzbekistan,UZB,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.6,3.6,3.7,3.7,3.7,3.8,3.8,3.8,3.8,3.7
Uzbekistan,UZB,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uzbekistan,UZB,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uzbekistan,UZB,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.4,2.4,2.5,2.7,2.8,2.8,2.9,2.9,2.9,3
Uzbekistan,UZB,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3.5,4
Uzbekistan,UZB,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,2.5,3,3,3,3,3,3,3
Uzbekistan,UZB,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uzbekistan,UZB,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,2.5,2.5,2.666666667,2.8,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.83333
Uzbekistan,UZB,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uzbekistan,UZB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2
Uzbekistan,UZB,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3,3,3.133333333,3.3,3.333333333,3.358333333,3.383333333,3.383333333,3.383333333,3.38333
Vanuatu,VUT,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3
Vanuatu,VUT,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3.5,3,3.5,3.5,3.5,3,3,3
Vanuatu,VUT,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5
Vanuatu,VUT,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.333333333,3.5,3.666666667,3.8,4,4,4,3.833333333,3.833333333,3.83333
Vanuatu,VUT,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Vanuatu,VUT,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Vanuatu,VUT,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3,3,3,3
Vanuatu,VUT,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3,3,3.5,3.5,3.5,3.5,3,3,3
Vanuatu,VUT,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Vanuatu,VUT,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3,3.5,4,4,4,4,4,4,4,4
Vanuatu,VUT,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2.8,2.8,2.9,2.9,2.9,3,3,3.1,3.1,3.2
Vanuatu,VUT,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3,3,3,3,3,3,3,3,3.5
Vanuatu,VUT,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Vanuatu,VUT,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1,3.1,3.1,3.3,3.3,3.4,3.4,3.5,3.5,3.4
Vanuatu,VUT,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4
Vanuatu,VUT,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,2.5,3,3,3,3,3,3,3
Vanuatu,VUT,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,2,2,2,2,2,2.5,2.5,2.5,2.5,2.5
